Marketing_Spend,Employees,Time,Sales
80455,59,68,154037.1328788589
49187,42,102,93214.63167848496
92463,56,364,140418.98540446057
33147,30,41,53151.55470059893
82914,93,196,170967.28056563388
92081,26,162,101454.9234076105
83593,55,162,127405.81894911917
6360,76,220,115540.74365857843
7048,41,1,57073.3336226702
44020,49,87,118911.9357713346
48935,90,230,143251.253546807
27482,81,293,132557.4718212165
96199,41,339,133241.82394868752
37973,18,187,69528.88763730226
20185,22,115,57666.445807054944
24699,11,332,50756.20151539031
60885,78,321,169818.73909728756
46582,64,13,100483.84802291423
23061,62,257,111969.79505122648
82015,98,173,177514.4336140672
49597,59,74,100747.95719611415
15892,38,142,80061.01494466506
28931,49,127,91931.42031691666
29654,7,101,40547.09080286301
93478,44,212,146982.8819479713
63820,80,248,168912.98626712407
58886,57,250,133165.00032724507
77470,35,47,111747.45764383856
90148,27,187,125141.68162704186
79842,76,348,170567.47334171817
70324,69,313,148705.27320894433
87080,59,65,142780.61975189275
70027,83,196,160499.39332528375
6425,96,70,126727.55360691242
6733,16,58,24456.827563812083
50375,5,179,62222.59636718036
69411,15,318,84766.45815212124
15603,55,108,83135.38908437346
17152,70,204,117212.24065375724
20801,49,283,75826.3483956276
89442,76,184,177452.60266272826
61318,35,29,88918.85579604369
99973,89,43,186209.73923335882
21985,57,17,80083.65198398483
97471,49,40,129135.31440245241
26068,71,254,103608.72895683073
18531,93,91,136016.9924663647
39288,45,185,81844.53997720823
96017,32,356,120580.54355927861
96762,66,187,160170.2141221146
71653,96,109,170285.52690820236
45068,6,243,60637.408989347285
17459,76,43,114256.40445484464
91641,69,122,152123.84794902283
90000,25,84,100482.9607339752
37554,19,15,49004.488449789635
75313,59,87,143662.4111403291
81968,12,10,100249.65654394805
19271,90,324,132183.10400326987
8801,24,289,44424.220307056385
77593,81,265,162821.2927482736
31511,68,11,111172.44731048474
78046,94,224,207319.0309444054
78635,43,199,113357.83299137121
85729,11,90,94986.80584758267
60233,61,264,125602.1245946268
25011,79,325,135562.11060117887
67963,35,194,88041.18557057694
53900,38,130,102041.10899203378
25764,79,333,126480.97235467186
56694,92,9,151118.0643788961
74986,93,327,192297.23689977656
85085,55,76,125729.46387539862
11960,60,4,74048.97963819133
21583,33,245,73071.00712128438
77532,67,31,128870.66891678337
89103,89,224,195216.03459173258
19201,37,228,59927.5920854783
75579,49,41,119159.94319011636
65019,10,135,79523.87179965191
25420,41,194,77100.76952080573
45602,57,75,121662.75453917959
57645,6,178,57330.81971677768
58124,98,60,165159.52275145153
54031,61,303,125550.37422196635
17629,96,57,127557.38992395288
62731,55,340,133825.47282466808
33675,95,278,170512.7929392893
6662,43,345,70369.84391451108
85270,26,274,109351.32003091299
12589,83,202,123724.87796809533
54364,47,190,124774.182799478
9655,42,268,87389.66711538447
79285,68,29,145585.34128827552
15797,41,259,88517.57202872889
11645,42,26,67288.43578543466
82431,75,212,164676.97151258585
39762,35,180,85308.6723287549
52634,48,212,106359.64504417928
26432,98,78,139277.67697014156
52890,18,362,83970.41087327753
87394,56,169,137007.61537588947
64111,95,250,172056.59303047077
78769,91,141,182559.83829486364
48611,71,168,132100.33654502133
31671,9,92,66010.26164113478
41760,46,51,81926.56910824358
98977,98,352,202488.91717355736
33233,11,164,60079.27215803523
42591,22,270,95733.40582957002
72804,61,256,149856.34733926755
96756,78,154,169534.94868418528
55091,48,194,107106.8326245722
9438,65,201,84529.92837037367
89905,67,50,161112.01161941106
50896,36,327,98716.3118064175
97139,99,218,175670.82953133265
16319,32,38,56819.584223095175
85258,8,289,88418.8708688449
11028,19,331,36485.5036119163
30940,6,226,39502.76897467508
13422,27,146,50793.055342172
56651,63,159,131971.97183087684
64648,27,335,92886.54708530221
48441,95,222,169897.35570233187
25688,30,235,93777.12971406493
51280,38,333,112132.53296946117
19472,17,133,40444.703325222625
85436,44,212,133059.83437110667
40671,55,296,129507.6069218878
65809,14,319,95470.62520264523
78299,43,338,127093.32097048784
15960,94,43,136590.40337808116
81620,8,2,88441.12790876807
7074,86,332,132170.68364899114
78361,56,250,135666.45284761259
39833,85,243,155367.37326054738
95741,60,280,171056.8311012367
40976,31,73,69526.48379364831
75210,12,163,74028.07975243941
70658,57,183,135399.04081055376
55108,17,45,78082.01651242028
26480,50,303,84092.4530701796
55138,90,349,183843.38165774746
14443,40,51,52501.619640891164
74969,47,285,124821.63427477118
5990,98,360,138564.15006744815
76092,39,178,104985.13627372013
97198,55,123,144457.0805352463
66336,67,249,140203.5519927524
34097,72,14,123503.40922183584
75245,17,156,109462.86206511116
94893,51,58,133827.26856260357
24186,10,33,46597.331148576806
56356,22,360,84584.90313103564
89744,12,72,71373.49631604941
93015,45,51,140486.6572758231
98014,65,324,165836.00830457697
17922,24,29,51716.805834926796
97615,89,291,203202.888088194
35766,60,102,111829.4371348041
24787,6,127,37176.16737703447
27537,70,311,127303.51934963686
80919,36,164,119342.56604439707
58034,26,360,93642.79327969417
50542,94,128,162581.27200862847
8207,45,147,71400.81585143314
33234,14,177,58099.54601887019
35568,43,124,85559.15170408502
73633,49,277,114726.06529096692
89558,9,247,90766.79977426186
59703,16,181,71498.28420347271
57623,36,123,99774.31551649065
58454,44,80,99389.36772997351
86504,22,70,106069.23491808583
81685,78,346,199817.22061587992
65631,68,1,139322.16689633633
80253,91,82,167946.05809019855
21642,5,235,46613.94094478988
84176,57,257,138093.78066136298
87373,46,27,112058.33165744382
13990,86,147,121813.75615676315
58622,98,90,173940.27335440926
56663,87,308,154268.6180721501
9170,42,207,69033.28016577564
29817,21,198,58541.39163461782
10136,66,63,107949.89453174484
6712,32,351,57774.76791185471
99330,26,226,126733.45517256837
78687,50,253,143935.87507568562
57479,42,241,110236.34002909625
15473,36,323,63016.85369288578
85839,59,235,151949.19157493237
90031,93,340,201783.53468717777
26625,13,130,31625.371885228906
18761,54,37,75855.82622047924
79454,41,181,108439.90432771196
6821,69,201,86337.47496109085
53646,97,225,150019.16835554276
41200,83,39,144690.78500084407
88889,48,123,126117.0348361732
53250,64,159,111939.26965716432
89304,33,19,103661.22741293906
41447,89,298,160882.00132235672
34184,67,179,123329.8291257495
54754,80,123,159392.49063099813
21811,30,34,58668.46685811926
31595,49,314,99650.96075374675
96568,99,271,210015.85636902385
22757,39,29,75537.79943287688
16954,82,185,116549.53222637402
66349,11,242,85628.88525028179
42930,71,134,137136.87600719774
97342,57,46,153535.77592098687
93760,45,361,129023.26560038196
99772,8,71,99429.90447962446
8811,6,27,16802.693131128464
35368,39,217,91533.32638336228
37719,37,129,72066.52103923673
13637,54,73,83369.169850659
17133,17,150,55981.34077613287
51986,11,150,56994.81029542804
33871,43,124,68662.53632868174
98107,95,198,190403.84832871787
46472,53,349,130031.81805364757
63333,7,311,57449.52505041183
60508,21,209,87071.56964528775
6401,29,111,64512.349444955296
15004,98,224,147051.04335959017
40301,18,300,82279.1601807648
98544,97,37,201760.67107725842
10901,9,294,28097.396246318855
74621,75,5,160787.6954079138
72751,87,242,173071.47475079456
53809,37,279,99825.50962800853
86299,89,188,187133.49653915717
63171,55,298,143765.33718258428
72720,89,209,170336.56982783313
69744,21,98,97416.63732422041
15354,91,152,130950.14918558593
63860,65,242,147389.0085371361
14504,95,241,136294.58334464708
59320,35,304,107768.32551872221
8523,19,122,32228.998646577995
79243,44,262,134274.38070747806
91703,69,230,166181.1031143986
38787,24,195,70421.5632989307
96407,38,238,142275.52736099812
28982,69,272,124719.1829693479
6049,36,202,58445.187628033535
18381,26,58,53351.00829094755
72876,66,223,149205.48077310208
53390,97,359,163595.95602225192
17061,49,110,77210.51621348939
76241,15,22,64491.80194966102
55296,37,321,105544.16803385009
29014,42,159,82264.13707571042
69535,69,261,160037.5650898364
70191,67,294,152922.2595923798
56576,42,343,120709.98056619363
33147,77,64,125630.48616200211
73020,17,286,83245.5771405453
61148,52,196,122606.32437640194
6745,28,348,74073.9798868168
27148,40,180,78350.31615385415
21216,24,125,64370.494333197625
46929,47,159,100370.9556765903
67637,61,273,139138.34191178874
64991,69,206,137046.3941836419
27012,64,275,131093.5555463466
71313,47,122,105882.49218742542
14525,88,23,130377.9317084958
48348,69,66,122250.47691113337
65447,50,123,118692.43239732426
73650,66,310,150509.5013505296
91030,74,251,168987.62958173233
71881,30,76,81316.57354505303
7041,33,43,43521.96115145566
84866,45,285,123074.60698035803
83734,19,317,102000.70032111941
56826,23,156,72616.88744362279
80283,77,224,169137.90314241478
22073,63,135,110210.51059444695
33028,85,127,144729.3738105521
96646,32,273,125471.23779620175
28440,19,322,70951.39908005872
37887,62,150,111372.33831220602
43937,57,156,123431.86781843226
70045,46,313,125747.47222589944
66503,32,2,102514.4483670324
82782,77,92,175891.42703411507
32428,95,212,138615.43165024678
6613,23,189,41659.5316325324
53343,75,173,149938.85043043224
78159,93,21,160771.39806104882
65127,98,210,176502.81575989162
57088,81,184,157876.62010127166
76195,6,351,74941.25044604004
50023,22,195,76738.7657302608
34653,44,164,88813.54069861982
82616,57,245,169732.96928626776
82512,12,19,67262.5985187287
20718,88,48,139597.50606800173
79877,13,135,97933.1841836756
59219,81,94,138577.92191302986
58954,25,209,99072.74751408075
21296,96,96,135819.8652217817
31285,48,260,108248.52839079207
57310,64,184,150746.40528168977
19134,75,190,107669.87582133414
58642,35,115,86276.07926483102
99873,91,158,193429.9305367242
5455,17,299,63187.365275106946
78179,49,105,144576.56210991507
75156,6,189,83495.77432701849
13867,38,252,52848.52491363773
30577,73,238,119605.74251198457
33647,70,312,141393.69179272023
53894,66,58,148723.83208461627
96007,51,309,150566.4711714486
75635,6,11,67613.95560907156
18887,88,80,133382.22297091433
48314,76,109,150563.31580009087
53203,91,49,149335.52204241796
98205,41,42,136891.7769677657
5059,84,217,108121.38803737104
17673,90,110,131296.40018473638
60351,67,318,139995.83883119936
93231,60,194,153524.60637393646
76067,50,91,117710.44931874561
73300,67,240,151256.28375158668
6794,12,20,23074.57454002556
15721,59,222,105043.25374504391
64286,47,273,120208.51869135721
10686,94,172,144028.58061874384
52443,27,272,82158.84869893007
69263,20,58,75829.10297362239
67722,89,309,165110.3749406543
57573,56,82,120025.60894047645
17888,97,138,142292.0549302092
44348,58,123,99638.83716803777
18533,88,262,134129.21926344873
26916,80,17,121860.72429351637
66422,41,268,128241.39469889666
55525,94,298,182407.31365319606
8553,71,60,97509.03587560645
13144,22,292,39367.5030345839
96045,63,23,143772.9992418768
64931,5,245,53421.433422299815
68712,23,3,97231.67568807217
10437,17,121,33681.45416441697
95083,37,67,136840.95743209356
37518,98,318,163104.52309945994
28830,26,174,80482.84194526689
79285,31,265,106642.94983570254
51553,54,83,129818.5678764438
92885,81,22,174412.32142115379
99825,76,78,174080.6182169577
10915,57,351,116128.86214160896
33695,64,112,112552.48113718584
80270,54,226,131069.43511192712
19703,70,54,100560.7305381441
93035,87,53,174558.46542749682
26478,28,245,70106.85406738597
72918,73,215,153361.75734053165
35128,12,289,41975.13889371781
58250,24,246,96541.05182121332
96119,70,169,150588.56331859922
42126,74,348,131921.70777057612
51799,63,277,116447.8145504435
99228,84,26,197463.99297757458
63248,51,266,132987.33506421486
37907,40,320,91379.44332608198
12644,6,23,22660.581576773475
39583,68,67,109129.11792235538
59560,82,266,157974.44916889694
20185,42,232,63775.20656392831
46988,30,123,92501.16360584646
15446,24,1,50550.15438958666
28162,97,28,148656.4875905821
19150,8,250,47954.058058537725
46304,88,295,123699.02377189277
41003,92,239,156464.916215374
56746,69,107,132355.8656183829
71923,93,78,160958.87299236294
82745,18,186,101653.32391213004
5983,39,38,69201.87815207808
52114,89,321,154803.13786404923
56274,56,2,95737.090682225
92339,27,326,121120.69238974653
24378,24,146,58247.939915762785
12548,94,308,132777.17113994915
44621,31,310,94766.3394965475
71311,45,175,127503.1410103254
91901,82,332,178071.53748164975
94673,40,75,118940.9835804162
26531,8,111,43545.7800854617
22870,30,156,56611.54405796294
54547,44,42,107199.77916631386
50738,84,295,154202.93562782713
72537,88,147,170051.27615230108
19756,92,276,122140.55136947008
62707,78,68,165930.9161757646
45830,70,321,139493.36832394506
98399,77,91,170640.89187279477
15046,86,46,131371.81492414972
28652,98,233,144476.31757244008
60029,7,192,70155.88599465357
41956,68,255,133679.1620800837
18886,33,192,60043.40106469763
91281,58,185,140807.8582140258
36823,11,306,44057.87542188938
43948,29,92,68242.11053920322
18322,28,99,75075.76018439147
78330,47,257,108364.57905816943
11162,10,259,44544.855568915824
87293,19,4,91164.31230055493
10905,83,155,135049.87013563825
99301,44,37,139819.16301252693
62483,95,23,163886.3438610118
43457,65,155,143405.73338124406
89940,25,345,113561.34045471779
20380,62,338,106455.64599212901
20508,36,2,68964.52591382703
24676,16,266,57156.47170551037
93796,13,98,104966.2089916022
77433,24,346,97732.3399137647
6564,19,27,28529.84129017171
18870,81,293,119827.79829918347
19219,12,285,35815.26990256004
86977,25,205,106595.30708970767
24880,49,136,92606.7067156899
15379,93,344,158591.86251766386
59294,44,316,129219.12016336949
7948,98,128,138693.16232237412
40902,99,349,154885.00299431628
88507,10,333,94164.64799474843
13969,15,182,43684.70582315817
67805,68,25,154428.41220438728
25646,46,229,89926.46807809662
65566,63,135,144933.67808884536
60818,12,278,78997.22323565414
68451,76,353,163974.1969965746
8678,59,15,92587.63046248781
98055,43,183,148078.52161375695
73879,55,125,129302.0740970884
9014,59,136,72499.0756533909
10107,80,255,115491.62920428098
42423,7,231,51335.92977970078
37332,47,304,94701.93874177008
39010,49,95,88566.53282677011
93935,84,92,179337.34242568372
7661,95,339,129863.70628623493
9798,20,338,47459.31817762658
71076,9,180,85806.91035345863
27329,44,294,88574.81136656956
61060,80,127,161503.4286357584
30850,71,233,133114.59837008125
89705,49,105,140557.1359722044
8157,7,13,19907.772647129816
42485,35,164,99188.19947215526
10336,28,310,59423.96552939345
77701,33,105,97013.61890912814
98154,59,303,180076.05721091395
47280,37,326,86952.71866958756
57145,55,328,123277.83350922204
84290,84,88,171592.5625240153
10209,78,357,103474.19855099791
66402,34,208,104093.74851242924
85026,65,211,144529.46441828308
98137,64,294,159866.0946462526
12645,39,117,65973.1212775742
43508,11,176,67164.0976981622
62822,10,195,66323.36240700704
11018,19,278,50361.06955130558
55908,70,87,142802.2216020427
31374,96,1,146415.25852189367
10713,89,214,113204.64303365562
92071,21,191,93190.74756732918
98099,23,120,114199.98900389482
89498,18,298,107094.47289849323
6026,53,110,80847.60121285949
75009,55,195,147045.8789566326
75203,38,130,115249.84528702975
56106,88,189,157548.0693518745
98425,25,359,128266.53563071476
96676,52,61,144798.13435431127
87506,71,138,169603.0714640137
86477,62,36,149710.63385616447
99564,82,359,187080.3297781206
38452,25,57,72332.57681730622
92962,31,272,121225.53648093443
8268,75,141,94998.04671332584
85729,33,162,108552.35118928857
98602,13,234,96228.00407967917
5658,83,278,108240.21987453167
39064,48,48,99820.7719060922
39293,32,138,64177.16393578498
48042,42,27,105833.45583523964
12792,19,140,44565.31738884686
11604,19,237,44548.72987341868
52821,34,86,77528.549059715
43557,36,163,85130.25559823196
12420,44,270,75267.80086339512
43521,80,243,135162.38992698898
66951,88,280,175265.25867622672
28018,95,195,153398.78855526264
68076,6,356,80473.85584185125
10108,26,240,67763.4544049396
97686,30,90,110264.92940823836
75783,44,302,119469.7733066976
78937,12,282,85433.05670582483
22007,40,232,85014.09785556153
14997,30,327,68744.5923542347
10261,85,285,110309.87843039994
74804,11,30,77943.83445123723
